Age,Annual_Income,Monthly_Spending,Credit_Score,Savings,Loan_Amount,Years_Employed,Purchases_Per_Year,Website_Visits_Per_Month,Spending_Score
32,72056.55,1127.72,821.99,88585.61,55982.02,13,17.01,22.18,59.66
52,79058.05,2858.74,647.82,100205.03,99814.6,33,22.61,20.66,39.1
45,63566.37,1260.94,704.85,75759.37,84052.86,19,7.44,4.79,25.39
24,68629.95,1544.89,739.0,73388.38,57566.79,2,12.13,4.11,40.72
49,58744.44,2587.34,689.4,44560.35,130830.39,27,15.21,14.23,63.84
28,39582.95,1000.0,609.75,29713.74,78899.53,4,21.34,23.18,50.86
27,57268.79,2000.93,738.7,67322.58,141329.65,4,23.08,20.55,51.04
26,69414.71,1279.84,758.79,90408.53,143252.03,7,23.33,26.04,61.28
31,57695.52,1000.0,672.13,29702.93,134798.14,3,4.8,6.22,32.19
30,74413.78,1771.83,703.03,42022.14,266496.54,12,12.19,12.09,52.58
42,52940.73,1763.27,622.04,21246.32,193626.77,20,10.25,14.87,43.26
19,54121.37,1123.82,629.17,65533.32,48872.58,0,15.14,8.91,47.05
52,74960.16,1687.03,722.18,67942.81,185360.98,23,8.23,11.77,34.71
24,63993.35,2311.72,617.47,63777.49,255323.81,4,21.89,21.09,69.73
38,52589.01,1000.0,657.47,8457.76,172857.76,19,5.29,7.54,48.29
35,78608.5,2153.62,771.97,72626.03,135388.83,8,23.02,27.81,59.83
20,47602.76,2089.34,617.47,43199.02,105769.34,1,19.11,21.83,50.51
59,46914.92,1207.23,639.72,17424.98,106125.76,38,9.22,3.54,55.32
56,15000.0,1000.0,558.83,7420.99,47488.8,37,17.81,15.56,62.84
58,50028.57,1856.4,671.89,33753.71,69432.15,37,13.34,10.85,45.7
66,83556.9,3214.19,741.67,70544.92,131121.13,45,15.39,15.19,33.0
28,22698.73,1000.0,647.33,12845.93,91549.27,2,10.16,7.17,57.34
56,42865.44,1961.62,628.75,33922.59,103908.2,32,12.61,8.54,27.58
41,67903.23,1010.52,643.89,32741.46,63642.45,13,15.57,15.06,44.35
63,19592.4,1000.0,541.43,500.0,58515.88,34,10.85,13.0,47.18
36,50807.42,2244.32,710.84,63649.71,53458.36,16,10.63,8.33,48.5
21,80535.54,3294.28,796.49,45054.73,136591.19,0,14.76,10.64,79.51
43,96774.46,2674.61,712.93,31830.47,301252.78,17,16.82,8.86,55.48
55,65224.44,2708.78,682.28,37211.47,106419.22,31,24.89,24.01,57.72
59,43323.59,1000.0,606.23,2558.1,41126.18,36,11.48,11.07,49.99
49,42717.68,1661.23,663.21,52019.89,117154.62,28,11.09,9.78,46.31
56,62608.34,1169.19,636.61,51164.68,70286.21,34,23.84,25.86,56.83
62,65057.34,2581.39,765.37,62901.77,129391.09,37,14.9,2.65,47.73
63,93442.72,3082.14,714.18,95598.6,39178.73,43,14.89,18.05,38.47
53,77474.49,1221.6,726.12,80805.51,97113.78,34,12.21,20.66,65.99
57,61513.92,2604.74,630.33,31446.69,257562.32,37,9.05,1.0,42.63
54,53966.27,1714.25,691.46,64223.52,123003.72,25,18.1,7.89,30.37
50,114264.81,3927.85,750.18,71250.66,164908.31,26,12.4,6.42,22.54
53,71278.71,1564.59,706.12,29070.63,106716.59,28,23.86,15.68,45.13
20,47962.47,1993.06,635.29,57848.29,4139.98,2,14.34,20.04,56.07
26,55956.79,1716.38,627.55,37711.17,79001.34,2,13.41,13.04,55.49
25,44205.81,1173.1,687.46,17285.27,181444.11,0,13.28,24.45,25.59
50,16718.11,1000.0,626.82,17007.17,8574.84,21,13.99,12.92,64.04
23,65627.72,2358.91,678.75,86836.7,1000.0,3,14.21,13.48,55.54
58,92084.18,3284.48,782.07,77012.37,134476.55,38,18.25,24.41,49.94
56,30649.97,1000.0,564.17,23291.0,77710.47,31,18.33,5.05,58.77
21,60994.73,1545.72,626.15,54887.02,243182.01,0,17.83,18.03,62.2
30,47275.71,1476.95,591.53,46814.41,34374.45,5,8.48,13.65,61.09
66,69387.05,3005.4,659.05,46256.73,160727.37,44,13.4,19.96,36.91
19,56898.06,2125.01,726.9,20801.97,220925.19,0,6.78,14.22,57.25
22,35519.02,1000.0,625.91,33502.32,112601.72,1,16.63,17.95,65.92
61,42340.13,1004.92,584.13,29344.28,62983.45,40,17.84,23.97,49.1
44,45054.59,1349.59,596.29,23402.81,60252.59,19,9.83,18.72,44.26
49,84197.73,3494.18,707.73,53380.99,103420.39,26,29.94,29.21,56.74
38,83278.67,1065.08,665.3,53113.53,109438.21,14,30.52,21.3,64.1
25,54395.74,1968.19,686.55,58444.92,141106.66,0,15.55,16.65,63.89
55,82100.46,1832.24,740.58,67483.09,188253.7,32,14.22,19.06,23.5
25,56882.69,1106.17,747.59,78220.08,159422.63,5,17.06,15.55,52.93
67,54120.07,1000.0,568.6,24216.81,25884.71,45,11.31,16.41,47.13
20,61028.12,2586.76,721.25,41096.84,220450.85,0,20.85,19.26,54.06
61,65126.86,2794.48,737.54,80839.81,126737.53,41,17.34,14.3,49.0
20,50001.99,1000.0,698.08,23513.19,91878.21,0,16.19,17.08,51.74
39,60393.58,1805.4,692.23,18738.02,237961.08,12,24.84,15.54,47.09
23,74171.81,1304.37,764.04,80851.81,273436.33,4,14.32,16.29,47.47
19,62331.71,2355.49,700.75,41412.94,128976.13,1,13.34,10.76,42.21
40,60770.09,2107.49,648.63,32403.62,58053.52,12,20.37,22.15,46.85
61,68895.24,1543.55,688.63,59178.3,55554.86,34,14.78,9.66,67.71
19,72000.71,1180.72,696.75,65290.9,17491.74,1,25.22,32.23,65.69
55,58872.92,2367.12,728.99,48177.01,190801.28,34,20.89,14.51,46.25
34,51464.74,1799.98,711.97,73392.92,113729.57,14,13.29,18.59,44.4
52,63405.66,1000.0,726.87,2466.87,199773.76,30,7.28,9.35,46.67
51,31308.65,1046.62,596.68,27276.35,139619.8,22,5.87,11.71,37.27
40,56214.2,2221.02,576.06,72303.28,258431.95,14,13.21,17.91,67.32
47,15511.92,1000.0,583.6,500.0,65036.27,18,13.57,13.5,53.48
69,29835.75,1000.0,624.68,20717.05,107179.48,44,18.49,17.12,29.14
25,27128.65,1000.0,594.2,29302.54,26649.62,0,11.63,12.2,33.58
39,78852.33,2614.51,758.13,22415.93,103744.65,13,13.44,4.61,37.5
61,60251.67,2038.58,644.23,43017.41,182704.81,39,15.32,19.9,43.91
53,37283.12,1667.85,596.4,24187.64,104943.56,28,13.83,14.89,28.64
22,68839.19,1270.42,669.59,42821.47,30047.68,1,23.41,19.69,59.34
30,77795.78,2588.25,726.4,70922.06,153128.63,8,24.03,21.16,52.03
46,69152.74,1297.75,746.93,69285.65,241277.35,17,11.91,11.12,39.97
48,56603.22,1103.68,689.55,34292.98,209910.9,28,17.93,7.35,51.63
64,64184.76,2234.18,645.56,27437.18,171048.44,42,12.15,11.31,71.22
33,76226.94,3280.18,811.12,67062.64,208454.62,4,13.49,14.41,41.84
59,51553.57,1000.0,662.45,78606.72,70450.34,39,20.35,15.19,71.13
47,60537.6,2698.9,651.28,41597.71,129777.8,25,15.06,15.8,44.33
33,55370.53,1281.59,652.56,52929.83,166715.11,5,18.74,22.36,45.42
29,30958.51,1000.0,567.91,26537.44,38584.4,7,15.77,13.06,44.19
34,76498.23,1348.1,739.67,50812.6,131059.23,11,17.25,9.88,64.09
33,97030.89,3204.72,731.57,32936.38,283436.53,7,21.37,20.21,53.27
29,44271.7,1433.55,646.06,27606.59,133392.44,11,15.45,17.95,47.28
25,77328.24,2106.6,769.79,39915.22,169901.68,0,11.98,21.97,21.21
37,44844.11,1272.21,664.22,15788.88,214906.12,10,16.92,14.42,34.17
20,62390.18,2075.46,699.09,28802.51,140532.71,0,12.71,14.07,64.31
33,87144.22,2784.25,787.34,59855.1,147804.85,15,13.37,20.43,65.78
47,50632.1,1264.56,669.55,35109.3,163279.84,24,19.34,14.24,67.38
62,59735.64,2507.13,726.31,9053.22,189145.64,43,13.02,16.89,33.53
40,27572.95,1000.0,571.94,23489.6,16184.1,15,18.31,20.43,58.34
45,48044.32,1000.0,603.02,25263.62,176800.5,17,20.3,22.3,41.26
68,25687.1,1000.0,593.52,23825.11,35642.14,45,10.18,9.2,59.22
57,67725.21,2625.21,751.95,79984.03,146026.96,30,22.11,15.88,60.07
22,74969.48,1198.33,707.33,18842.14,219798.74,0,15.55,14.61,54.91
37,56010.57,2100.83,739.92,24703.02,262891.2,14,15.26,15.62,38.58
57,65145.97,1593.56,712.61,32613.47,182842.52,36,18.98,11.59,64.06
61,54136.85,1672.27,704.19,69919.66,87513.31,39,25.61,25.53,53.17
18,73329.82,1602.4,667.71,47451.88,62463.87,0,22.04,24.62,64.11
47,62330.31,2828.67,722.58,22017.94,124282.36,20,15.94,9.91,31.73
38,24258.06,1035.69,593.83,18619.1,1000.0,11,12.94,18.55,35.34
37,76919.65,3342.03,825.8,27976.17,108331.1,12,9.78,6.01,42.91
23,52988.23,1000.0,682.18,28852.12,160417.11,0,20.32,15.58,89.84
39,37133.17,1505.99,640.82,12741.25,138367.72,15,18.2,17.88,35.96
35,52099.19,1581.03,619.39,7070.89,173554.05,8,16.63,17.12,45.61
25,25762.75,1000.0,591.57,12401.89,76626.93,2,16.17,23.09,49.0
56,37501.99,1000.0,664.07,19666.46,42427.97,32,3.62,10.71,59.58
49,62573.09,2267.2,672.12,46381.04,85201.21,20,10.85,13.98,50.71
50,64080.81,2753.91,660.21,79735.65,221110.9,32,25.42,19.44,34.03
33,65515.9,1403.09,786.94,41887.63,239209.21,11,15.26,13.19,46.41
29,60057.78,1217.89,667.68,62960.56,263521.65,5,19.79,14.05,47.7
55,47528.43,1000.0,683.31,28412.1,141570.0,37,11.02,10.32,28.01
69,59019.74,1262.64,655.56,45629.16,227785.54,45,13.69,23.21,45.24
51,52130.27,1582.66,636.68,32514.95,140315.42,25,24.49,21.58,55.37
31,30735.93,1237.34,586.68,22829.24,53119.43,2,12.29,14.51,63.08
53,46096.53,1004.6,664.08,49123.9,32574.29,33,17.23,14.86,54.98
50,76011.74,2523.96,780.6,100949.89,248890.14,27,18.25,13.1,35.64
40,88589.29,2523.59,740.53,27001.94,275810.91,16,20.09,19.8,50.02
67,71722.95,1586.46,765.6,41510.02,242413.43,41,18.23,18.51,68.33
62,87786.56,2590.75,769.59,96231.16,152190.67,40,8.89,17.03,48.97
19,61536.99,1113.74,676.69,40075.05,216305.14,0,18.54,15.53,60.18
58,91362.77,3089.82,799.26,113325.92,303665.69,30,16.45,14.32,37.86
38,96980.79,1586.16,850.0,114850.08,65504.17,9,28.6,21.14,48.36
19,28797.55,1061.65,609.59,18130.63,17409.18,0,9.02,12.41,40.76
44,63986.88,1178.88,659.27,51505.73,185686.19,24,14.04,20.19,49.4
26,61555.74,2817.53,691.25,32915.31,94872.74,4,28.39,30.04,59.45
18,52366.13,2092.33,682.4,37389.3,65762.09,0,18.85,26.77,56.39
28,68854.48,1649.85,679.87,89329.04,120258.68,9,11.97,7.04,63.67
20,60740.25,1622.18,694.86,44230.94,43256.48,0,16.96,18.53,56.02
69,46761.92,1000.0,607.96,38107.99,169807.48,45,8.57,13.24,19.06
40,59521.11,2266.0,707.1,54880.04,5483.39,19,17.24,9.69,45.57
43,81682.7,2057.66,810.95,83904.69,191730.82,19,14.15,19.7,47.7
21,63285.69,2384.15,686.22,73789.43,140831.24,0,25.65,11.5,50.67
35,71285.19,1000.0,747.4,44015.58,244235.87,15,19.23,17.25,49.86
23,55013.04,1000.0,711.16,18048.23,169418.56,0,18.14,9.44,45.85
52,68137.15,1680.66,685.11,41306.54,15181.84,27,21.56,35.19,65.9
39,38234.14,1000.0,633.75,20643.61,160840.44,16,19.13,17.82,35.73
60,51005.03,1659.58,704.25,61753.51,145853.54,37,11.66,17.91,29.67
32,58151.97,1000.0,748.11,15590.13,1000.0,14,16.29,16.54,33.22
39,37025.95,1523.94,598.55,48788.42,67581.91,17,11.48,9.5,58.03
54,45056.1,1706.59,584.45,52208.51,135384.96,34,24.98,28.02,33.51
69,65636.01,1293.59,723.17,23268.41,186987.9,42,5.14,8.43,48.25
59,62336.97,1784.48,697.31,90108.82,278933.84,41,13.36,8.44,44.88
29,74514.58,2053.65,724.91,42743.04,166074.15,4,17.05,13.77,49.26
64,49190.8,1803.44,624.2,57572.32,180222.79,40,15.6,10.9,51.42
66,61036.84,1579.85,722.9,10237.01,64893.38,42,16.69,16.23,67.33
59,47906.39,1000.0,617.23,45907.25,213894.56,30,14.56,13.79,32.31
55,72710.31,1572.33,687.74,73072.69,181185.71,28,16.46,15.49,39.74
35,81433.43,2283.38,738.35,80462.73,190594.94,8,19.35,20.93,33.56
62,68699.85,3090.33,747.9,59719.59,210126.38,35,19.18,31.84,50.69
52,79101.5,3312.13,676.27,50280.67,176271.42,31,26.86,24.17,46.83
47,60585.0,1123.66,636.09,46749.23,212373.83,19,24.97,18.4,39.7
41,74500.69,2727.41,686.62,27874.78,158500.55,18,18.96,29.6,45.87
59,61357.52,2683.01,773.32,30260.7,105362.74,33,13.66,21.95,34.3
47,41551.29,1000.0,637.37,35797.49,39014.58,27,12.03,16.17,57.43
31,64440.98,2354.13,646.4,41529.45,175643.2,5,9.87,12.6,25.5
23,42084.66,1170.42,620.36,48291.48,112625.36,2,18.97,20.26,71.26
20,102104.32,3591.47,841.11,109038.43,294664.58,0,19.99,7.28,71.38
33,53986.41,1764.62,751.96,46834.18,154827.33,9,17.58,9.32,41.8
24,71610.68,3245.55,645.61,45183.26,83376.76,1,18.83,22.55,57.46
69,59776.56,1322.69,630.97,58285.87,52703.9,42,12.49,20.96,73.59
31,37794.96,1462.85,598.16,4261.05,150672.74,6,9.67,2.74,52.02
26,25826.59,1000.0,563.84,8605.54,96854.86,1,10.32,7.84,38.07
32,73482.25,1985.51,706.09,17591.34,85139.93,7,19.78,15.52,64.39
38,87888.14,3956.08,758.61,109698.72,159856.33,18,18.39,13.18,58.56
52,46773.53,1779.17,731.61,37374.01,72318.61,25,5.85,10.62,31.88
19,30179.53,1000.0,533.58,13119.42,56684.73,0,7.9,14.25,39.54
44,54147.07,1794.74,669.63,25796.24,64574.57,20,14.08,9.76,46.45
19,43131.89,1000.0,654.64,22127.6,64584.94,0,14.16,7.81,72.58
52,48294.32,1032.52,579.56,29630.53,60723.12,25,17.41,11.31,35.47
35,70986.73,2587.21,777.5,70361.53,154666.98,8,17.29,14.84,47.87
31,59091.67,1861.57,670.22,42278.41,129843.3,2,14.1,22.81,70.98
37,45068.86,1268.95,586.44,47867.79,147506.6,16,12.52,14.1,43.64
35,70593.01,2508.11,781.38,37368.17,207383.22,13,18.07,27.29,64.68
27,72003.7,1856.4,746.67,46781.15,124531.69,2,19.29,22.47,51.98
42,53932.97,1000.0,637.38,33135.67,117538.83,24,13.74,11.49,67.97
19,62482.5,1699.58,720.07,84919.27,173891.76,0,10.86,13.28,64.0
42,69369.03,2953.11,725.55,85675.54,193318.03,19,16.44,13.89,52.3
50,67669.86,2778.11,633.87,500.0,287859.44,29,13.52,8.99,46.88
53,60731.05,1587.1,617.45,15838.54,218300.03,31,17.51,15.72,38.13
48,85786.55,1135.88,772.51,81243.77,249752.29,20,25.98,27.14,32.36
31,70488.25,2376.18,631.75,27387.79,278590.1,9,10.29,9.32,49.24
18,51887.78,1930.56,700.91,49358.32,32360.48,0,20.94,18.47,60.9
63,51995.96,1159.93,593.85,26697.92,155312.35,38,17.54,14.33,57.19
33,49954.45,1418.15,691.29,28808.22,80996.17,14,20.51,26.11,80.28
63,71378.18,3252.12,778.19,56220.69,100511.85,42,14.96,14.57,30.14
69,48790.54,1547.22,668.41,31663.79,1000.0,40,7.65,8.75,41.02
20,52351.82,1267.04,491.07,42413.71,74221.08,0,16.13,14.81,59.09
52,79044.4,2641.37,787.55,42788.74,75620.96,34,24.9,24.07,40.1
58,63449.38,1173.86,670.7,77216.45,46657.44,35,11.04,13.17,52.53
23,81573.59,1561.46,742.13,19258.96,124085.39,4,13.61,19.34,55.6
42,74365.08,3222.3,689.65,60825.15,213681.78,20,20.37,17.34,47.25
30,38819.91,1000.0,692.16,17638.18,62427.73,7,11.32,21.79,31.87
51,58161.6,1329.55,682.47,37205.02,127409.9,23,24.15,18.28,51.22
25,77819.08,2383.28,715.18,25048.73,238691.25,0,21.04,20.34,59.85
38,38000.83,1614.65,674.28,35702.52,104584.97,12,10.2,14.49,26.74
51,67554.79,2604.12,742.24,58517.61,69023.48,22,13.93,14.66,43.79
21,59293.74,1000.0,626.92,62741.69,1000.0,0,13.3,14.38,48.19
42,28413.8,1011.56,600.27,15582.67,72424.0,20,12.63,9.44,59.73
32,62153.87,1821.24,696.37,64827.86,229662.45,3,17.74,20.78,38.86
21,44925.58,1273.72,568.53,59017.75,1000.0,0,15.65,16.75,58.85
62,38982.27,1385.9,654.17,17651.8,110390.03,43,8.27,10.93,51.61
29,60164.53,1145.6,679.19,54421.42,113254.68,10,20.53,9.86,55.89
49,25244.65,1141.47,672.54,9485.29,137443.85,25,11.07,15.58,57.76
49,47862.77,1627.82,707.03,31748.68,36371.9,27,10.15,15.24,71.08
45,105921.14,2615.04,827.76,79895.99,302978.66,21,18.28,4.0,62.0
30,71704.0,2330.86,711.18,67982.38,240596.41,2,22.24,23.77,49.01
48,44134.35,1000.0,540.39,52967.9,49775.33,30,15.37,14.6,56.04
31,85274.99,2867.63,793.73,69715.04,116602.0,13,19.92,10.64,67.23
37,42143.22,1000.0,623.35,41006.57,1000.0,15,8.36,6.02,38.54
35,50033.49,1194.44,629.07,13490.91,115658.96,16,15.66,9.78,58.38
46,39320.67,1471.27,618.93,12491.4,87222.12,21,18.92,14.0,53.48
23,64609.44,2547.72,763.71,40649.81,64130.52,3,7.45,12.9,56.55
49,84635.33,1771.47,815.32,101022.11,133754.84,31,16.52,19.5,32.68
46,42017.89,1280.72,687.34,15795.17,57236.89,27,17.32,20.01,48.29
60,22912.03,1000.0,522.02,40073.56,10467.98,33,13.08,12.87,38.61
19,79637.4,2114.26,810.0,26479.46,90356.4,0,12.87,27.15,55.75
40,87968.41,1769.43,741.85,35815.41,87439.89,16,20.79,7.27,61.14
36,24088.55,1000.0,605.85,20038.63,1000.0,13,6.57,4.56,25.66
48,68280.98,1427.9,733.08,47572.85,142016.64,19,12.49,15.01,52.28
68,64077.1,2746.83,685.89,31613.48,123620.98,43,12.59,10.47,62.75
22,45825.44,1380.11,647.12,17743.53,54426.18,0,22.3,19.23,73.81
36,34901.6,1448.97,530.76,500.0,38776.02,9,5.14,8.82,65.72
51,77851.51,1727.64,736.21,55248.9,243437.92,26,9.81,10.39,56.41
27,63223.27,2491.16,679.08,9971.64,48709.42,7,17.74,10.52,68.89
42,64579.68,1051.92,792.58,64156.55,33827.36,19,16.98,21.03,46.02
19,48808.15,1857.69,647.73,7059.9,82069.77,0,12.53,17.94,51.65
28,45565.63,1157.28,604.54,58116.0,115414.08,1,14.63,23.13,33.51
67,15810.48,1000.0,552.61,3685.63,15431.04,39,6.26,1.0,36.47
48,55895.5,1009.49,637.45,34892.22,231464.41,30,16.05,20.08,59.97
32,85898.87,1127.07,693.85,50911.97,111678.65,14,19.64,14.43,59.59
26,43975.42,1526.24,650.47,41329.52,63968.48,2,20.47,18.72,23.53
40,32596.54,1046.04,598.14,39215.91,97003.81,12,22.8,17.7,54.33
36,67841.96,2255.58,748.22,78598.12,129691.58,16,15.45,11.02,45.24
26,71161.44,1494.39,779.0,74622.64,147472.92,6,10.75,15.63,47.32
52,49453.69,1012.61,733.38,32094.33,164726.55,30,16.87,25.21,66.62
38,53722.24,2158.37,671.5,56055.22,62677.46,10,14.7,25.16,37.45
26,64750.26,2452.42,725.37,62557.21,217161.91,3,15.58,21.09,41.28
45,57200.11,1357.15,684.27,38329.57,126193.86,26,7.66,4.79,67.35
63,78002.33,2633.37,629.65,59933.94,82986.29,43,18.29,17.16,45.76
68,103870.37,4165.72,850.0,62814.04,169529.0,45,22.5,20.48,61.13
24,29235.06,1231.6,612.27,7585.91,45574.62,4,17.89,20.19,55.69
33,82135.59,1042.59,771.57,55028.64,271501.47,11,15.69,19.65,52.55
33,61894.67,2451.98,662.62,55438.25,97309.62,7,12.06,11.12,39.39
50,84987.62,2054.98,726.03,64665.88,347249.51,21,15.93,22.41,62.4
21,73038.38,2661.95,716.06,34213.77,184793.92,1,21.97,32.15,65.23
21,61100.82,1520.19,708.41,53451.64,235653.72,0,23.04,22.92,51.21
56,73680.41,2409.96,633.19,75767.79,98213.56,28,22.97,18.25,50.9
57,52905.2,1801.92,667.81,15311.74,49615.27,34,18.53,23.34,56.36
34,46062.57,1197.62,714.17,37326.12,171307.49,6,14.45,20.68,40.74
54,74595.54,2207.49,717.88,85147.29,88561.09,32,18.08,21.13,29.13
56,44802.09,1644.7,545.33,18048.71,181502.19,34,15.83,16.06,49.34
69,71562.71,2030.72,706.2,82660.13,93683.34,41,15.9,23.15,36.88
46,60553.46,1000.0,694.93,48131.29,1000.0,23,20.5,14.54,61.92
69,18070.05,1000.0,571.13,11236.64,70875.13,45,3.54,7.16,37.72
53,49661.12,1715.48,655.95,31443.34,133787.67,35,7.63,19.86,29.35
55,66027.09,2690.03,785.21,25778.85,231767.56,27,8.33,10.72,47.35
56,52691.99,2037.9,664.42,21488.28,227336.94,30,11.26,13.02,31.13
67,15000.0,1000.0,553.64,4582.74,85421.35,45,18.23,18.86,52.72
54,83773.5,2362.77,725.71,43354.43,176574.53,36,12.43,9.15,21.6
69,63048.75,1280.23,731.64,88411.19,230129.42,44,10.54,6.66,44.16
52,67987.31,3091.5,780.33,28062.31,188105.09,28,12.67,11.19,52.1
24,51481.03,1090.55,626.18,56871.13,219783.65,0,20.69,18.56,40.27
44,69566.81,1834.85,703.81,26708.6,149277.08,22,24.13,27.77,68.29
45,93026.76,3274.94,674.46,62726.23,33773.34,27,24.38,23.38,34.45
39,46768.69,1950.28,602.66,15338.0,87837.08,13,20.06,26.63,55.85
31,90006.23,1279.52,850.0,28957.81,181689.78,3,27.26,26.77,37.22
24,67174.15,1513.7,688.15,36740.82,121810.65,0,7.73,14.74,36.57
54,44350.21,1395.53,643.26,15292.45,113782.22,29,8.31,13.98,49.16
39,99823.03,3305.18,766.68,33453.36,360100.46,17,16.48,24.48,56.51
22,67049.52,1000.0,721.3,59655.17,87220.06,2,17.22,17.35,55.39
19,72176.62,2499.91,708.68,44305.56,163397.99,0,17.72,17.87,63.12
44,55151.66,1660.18,683.95,57269.91,178393.42,26,16.1,10.96,34.69
38,45666.12,1830.64,641.71,48725.05,166251.71,18,18.74,22.58,33.49
55,63020.64,1254.51,754.01,60426.14,63548.71,26,6.71,7.25,52.12
32,88466.35,1680.94,772.98,81432.26,224097.58,4,18.14,21.34,31.49
38,54426.12,2119.6,625.73,78085.21,109049.53,14,16.77,17.7,36.44
27,59518.48,2140.42,649.93,36438.88,243265.85,6,14.32,9.28,50.21
40,86213.91,3352.78,674.56,39579.43,237499.2,16,19.57,19.18,55.4
56,54594.12,2105.39,669.43,42781.45,103999.3,27,20.57,17.26,53.25
22,69184.97,1104.65,704.69,48926.98,202929.68,0,17.23,9.92,37.57
18,75792.31,1651.22,795.48,26314.82,305934.65,0,28.27,26.47,58.88
30,56457.94,1195.19,616.6,29860.88,104413.62,7,20.4,27.85,40.81
38,65577.08,2862.63,665.34,11148.63,65461.66,14,17.89,12.65,55.8
43,71899.85,2067.04,684.78,34565.26,179861.58,16,19.71,5.41,53.27
67,52783.53,1000.0,646.94,42981.0,178597.33,38,18.99,28.49,58.0
62,74683.77,1654.44,667.31,37946.49,250456.05,38,25.9,15.08,48.24
38,50154.25,2084.58,637.93,15454.44,138437.16,14,20.89,28.45,47.06
35,47848.42,1949.13,644.39,22531.88,54732.04,11,17.36,23.75,72.43
54,32513.26,1382.18,599.73,19166.46,80137.38,26,9.61,12.14,23.59
62,50937.68,1296.41,710.11,16529.02,180119.47,38,17.17,13.81,69.79
49,45320.95,1535.38,634.63,38793.81,184030.15,29,17.43,22.91,46.98
53,52784.27,1149.24,655.94,21044.56,175901.42,24,19.17,19.23,33.17
34,71015.87,1315.75,764.58,24217.92,125097.41,14,13.43,23.62,42.89
52,28937.86,1000.0,586.71,7320.23,105471.2,28,16.58,19.31,58.56
66,24455.92,1000.0,518.66,9237.04,36061.29,45,16.45,25.38,56.02
28,46516.57,1518.57,591.06,13355.8,98129.46,9,8.6,15.05,73.85
38,68302.15,2912.43,656.85,54394.14,212281.02,18,10.82,19.2,50.6
69,65199.57,1104.96,640.76,33989.74,58181.42,45,22.11,22.3,51.87
43,46228.88,1992.48,728.61,46489.39,101164.2,20,10.35,11.96,58.35
21,81049.35,1946.23,694.9,53980.08,46075.22,0,25.79,20.97,33.23
51,48148.62,1286.9,642.57,18067.25,140309.71,24,13.42,9.84,46.24
69,68324.17,1685.28,707.45,93535.05,99505.31,42,18.76,17.57,49.37
65,53469.85,1396.65,652.45,13296.9,173052.29,41,17.03,11.91,28.83
35,44362.03,1000.0,598.0,6709.69,69381.15,14,10.86,10.56,47.42
57,49108.8,1757.45,667.81,29508.27,166700.3,38,21.86,21.47,42.47
52,73212.01,2765.42,651.06,93695.82,228738.69,33,15.93,18.8,47.15
58,66498.45,2655.76,651.53,81183.2,103590.56,37,16.94,23.71,67.88
46,77425.85,1848.64,782.76,82377.38,192467.67,23,7.83,11.75,71.07
69,66497.75,2526.09,650.11,45704.73,158645.33,45,9.97,14.4,42.23
46,30998.95,1046.4,651.39,46500.32,142167.41,23,18.74,17.06,56.59
55,98059.47,4356.83,850.0,46551.36,92495.98,33,19.78,18.88,62.7
59,66753.04,1779.6,763.38,47392.17,171412.42,37,13.75,15.01,51.33
38,69264.09,3156.85,745.77,78992.52,146205.78,19,14.08,25.37,31.58
59,53216.92,1978.59,597.58,56862.61,159991.26,34,18.06,19.76,48.75
30,80037.21,3071.5,670.89,39967.0,29511.87,8,24.31,16.06,48.07
66,40324.06,1000.0,570.59,42294.53,66235.97,38,11.22,14.02,54.37
58,70976.92,2064.01,670.07,57202.95,46432.82,39,22.58,16.57,42.83
34,22566.6,1000.0,509.2,4413.13,61519.35,10,11.46,9.77,50.25
26,72189.75,1000.07,685.79,52086.51,247683.43,0,19.72,19.06,57.54
58,40568.09,1000.0,656.33,33885.11,163057.73,32,5.18,10.85,32.87
18,64985.9,2882.44,724.25,37892.77,187736.74,0,8.48,12.85,37.18
19,84432.13,2254.65,766.6,68905.31,315970.87,0,22.54,17.42,41.49
65,74808.91,1400.68,714.76,56438.56,189878.27,39,18.86,10.52,67.76
46,82038.87,2429.28,743.04,29171.59,164645.61,23,20.22,18.51,58.76
50,80175.27,1092.43,754.07,16719.83,242633.81,32,12.62,13.51,47.41
27,50562.91,1501.7,630.39,51618.77,173695.15,8,12.95,13.62,62.28
67,70769.94,2286.5,756.29,15546.38,253475.51,45,8.72,12.17,58.31
57,28951.5,1000.0,527.69,22532.43,95283.29,36,8.66,8.93,44.56
38,47635.14,1806.29,607.95,60418.33,164586.18,19,14.65,19.82,54.89
45,85067.79,1448.18,713.55,62202.39,196740.51,20,20.15,22.46,43.1
28,53069.34,2216.85,679.8,26876.01,52477.7,9,11.74,17.33,70.95
51,26375.97,1169.73,525.12,13461.37,100937.62,31,15.4,23.11,49.04
25,96246.58,1207.04,747.47,75125.23,77584.71,4,19.43,20.98,67.83
39,70120.51,2846.24,729.46,71389.2,274697.62,13,15.88,16.39,65.37
25,73760.61,2166.36,682.18,60383.25,291817.08,0,17.79,16.96,55.31
66,42351.55,1180.77,664.77,24764.14,55300.18,45,24.73,25.83,63.63
